screen_name	date	fav	retweet	text	url	hashtags
jmcapitanich	Thu Sep 09 12:31:55 +0000 2021	7	3	👉 Con respecto al pago de seguros teníamos identificado una deuda de periodos anteriores hasta el año 2019. Ya se destinaron recursos para aproximadamente 150 millones de pesos, ahora se refuerza y para el mes de noviembre se cancelaría totalmente la deuda en materia de seguros.	https://twitter.com/jmcapitanich/status/1435944051598053380	[]
jmcapitanich	Thu Sep 09 12:30:25 +0000 2021	4	3	📌 También observamos que durante los últimos 12 meses el pago ha sido regular respecto a la prestación de servicio, certificación y pago regular. Y al mismo tiempo con una negociación adecuada que permitió sanear deudas preexistentes.	https://twitter.com/jmcapitanich/status/1435943674475597824	[]
jmcapitanich	Thu Sep 09 12:28:16 +0000 2021	5	4	Existe garantía en la provisión de medicamentos e insumos, principalmente oncológicos y diabéticos.	https://twitter.com/jmcapitanich/status/1435943136556208132	[]
jmcapitanich	Thu Sep 09 12:26:56 +0000 2021	6	4	Se destinaron 1.000 millones de pesos, de común acuerdo con proveedores de medicamentos, para regularizar el sistema de pago con distintas opciones para el stock de deuda. Y para el flujo de un plan regular de pago.	https://twitter.com/jmcapitanich/status/1435942799887814664	[]
jmcapitanich	Thu Sep 09 12:26:27 +0000 2021	7	3	📌 Por último, hemos implementado un plan de regularización de deuda preexistente a nuestra gestión respecto a @insssepoficial.	https://twitter.com/jmcapitanich/status/1435942675702759429	[]
jmcapitanich	Thu Sep 09 12:25:44 +0000 2021	5	3	Vamos a iniciar el procedimiento de concursos de antecedente y oposición para fortalecer la capacidad de servicio con recursos humanos estratégicos y mejorar la calidad de atención.	https://twitter.com/jmcapitanich/status/1435942496383741953	[]
jmcapitanich	Thu Sep 09 12:23:47 +0000 2021	7	3	👉 Hoy atendemos 781.000 pacientes en toda la provincia por eso tenemos ahí un plan de inversión en 2021 de casi 23.000 millones de pesos.	https://twitter.com/jmcapitanich/status/1435942006937772034	[]
jmcapitanich	Thu Sep 09 12:16:48 +0000 2021	6	2	📌 Estamos desarrollando un plan de inversión de 54,7 millones de dólares con financiamiento FONPLATA más recursos provenientes de la provincia para intervenir en 17 hospitales de la provincia. Eso implica infraestructura edilicia, instalaciones y adquisición de equipamiento.	https://twitter.com/jmcapitanich/status/1435940247817367556	[]
jmcapitanich	Thu Sep 09 12:15:18 +0000 2021	5	2	👉 Eso permite tener un ingreso social mínimo garantizado y a su vez un programa que incluye certificación por escolarización, por cumplimiento de metas sanitarias e inclusión social deportiva con entrenamiento laboral para generar una plataforma que será incluida en el año 2022.	https://twitter.com/jmcapitanich/status/1435939872586489858	[]
jmcapitanich	Thu Sep 09 12:13:37 +0000 2021	5	3	📌 Por otra parte, tenemos un dispositivo de transferencias sociales directas que incluyen becas, las cuales tendrán un incremento del 18% con un alcance a cerca de 35.000 familias chaqueñas.	https://twitter.com/jmcapitanich/status/1435939448114630656	[]
jmcapitanich	Thu Sep 09 12:12:24 +0000 2021	6	3	Todas las negociaciones salariales se vienen cumpliendo con el objetivo de generar un mecanismo de remuneración  que permita transitar un sendero entre el 45 al 55% del incremento salarial durante el año 2021.	https://twitter.com/jmcapitanich/status/1435939142865723397	[]
